,word,sentence,title,url,identifier
863,digiti," We talked about reading tablets, digital lending programs, smart whiteboards, and digitizing their libraries",Meeting with the Prime Minister of Greece,https://blog.archive.org/2011/01/,972
864,digiti,"” Kahle, who founded the Open Content Alliance, and Open Library project, a digitization program, offered a strong message to librarians: don’t let a few powerful corporations take control of the digital future","“The e-book thing isn’t happening, it has happened.”",https://blog.archive.org/2011/01/,973
865,scan," He expressed his longstanding concern over Google’s efforts to scan collections “and sell it back to us,” and urged libraries not to give up their traditional roles","“The e-book thing isn’t happening, it has happened.”",https://blog.archive.org/2011/01/,973
866,digiti," “What libraries do is buy stuff, and lend it out,” he said, suggesting that libraries “digitize what we have to, and buy what we can,” but not to let the promise of licensed access turn libraries into agents for a few major corporations","“The e-book thing isn’t happening, it has happened.”",https://blog.archive.org/2011/01/,973
867,digiti," The born digital state publications are integrated with two other pieces of MSL’s institutional repository at IA:  IA is hosting, as part of its free library, a growing number of Montana state publications newly digitized by IA under contract to MSL",Montana State Library Adopts the Internet Archive As Its Institutional Repository,https://blog.archive.org/2011/01/,975
868,digiti, This digitization project will take several years to complete given staffing limits,Montana State Library Adopts the Internet Archive As Its Institutional Repository,https://blog.archive.org/2011/01/,975
869,digiti,  Nine thousand state publications and nearly one million pages have now been digitized,Montana State Library Adopts the Internet Archive As Its Institutional Repository,https://blog.archive.org/2011/01/,975
870,digiti,"  Ultimately, MSL expects to digitize 55,000 print items dating from the 1870s",Montana State Library Adopts the Internet Archive As Its Institutional Repository,https://blog.archive.org/2011/01/,975
871,digiti, The Internet Archive already is  digitizing Montana’s print state publications under contract,How Montana State Library Uploaded Batches of Digital Objects to the Internet Archive,https://blog.archive.org/2010/12/,977
872,digiti," After the  items are digitized, IA provides public access to them through its free  digital library with an MSL logo",How Montana State Library Uploaded Batches of Digital Objects to the Internet Archive,https://blog.archive.org/2010/12/,977
873,scan,"  Most of  these parents worked to scan over 150,000 recent books for the blind and  dyslexic",Internet Archive Needs Your Help,https://blog.archive.org/2010/12/,981
874,scan," We  need $5 million dollars next year to keep over 140 parents employed  scanning books for the world, and every dollar you contribute between  now and the end of the year will go towards keeping someone employed",Internet Archive Needs Your Help,https://blog.archive.org/2010/12/,981
875,digiti,"” Kahle also announced  that the Internet Archive will be investing in the growth of its virtual  bookshelf by funding the digitization of the first 10,000 books  donated",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
876,scan, Access to the books that have been scanned by  the Internet Archive in a format accessible to the blind will be another  step toward that goal,Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
877,scan,"” The 1  million+ books in the Internet Archive’s library for print disabled, are  scanned from hard copy books then digitized into DAISY — a specialized  format used by blind or other persons with disabilities, for easy  navigation",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
878,scan,"” By leveraging automated  scanning and conversion processes, Internet Archive technicians can  conduct a cost-efficient scan of more than one thousand books per day",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
879,scan,"  Books are scanned at sites located in San Francisco, New York, Los  Angeles and other major cities in five countries",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
880,scan, Most of the older  scanned books have been reformatted for the print-disabled from broad  digitizing projects,Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
881,scan,"   The funding of those scanning projects is coming from foundations, corporations and governments",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
882,scan," Most  of the older books have been scanned from library collections, with  newer books having been donated to the Internet Archive by companies  such as the online bookseller Alibris, libraries and individuals",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
883,scan,"  The Archive is announcing today  its commitment to fund the scanning and automatic processing of the  first 10,000 donated books",Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
884,digiti, USATODAY article:  Millions of books get digitized for the disabled,Over 1 Million Digital Books Now Available Free to the Print-Disabled,https://blog.archive.org/2010/11/,986
885,scan,"  In the last year alone, we scanned over 100,000 modern books, all the way up to Harry Potter, making them available to the blind and dyslexic","Books in Browsers Keynote Speech, by Brewster Kahle",https://blog.archive.org/2010/10/,989
886,scan," You can go see a scanning center around the corner after this presentation, it will be running until midnight","Books in Browsers Keynote Speech, by Brewster Kahle",https://blog.archive.org/2010/10/,989
887,digiti,"org: Millions of books get digitized for the disabled “For those who are blind, dyslexic or have  diseases like multiple sclerosis and have difficulty turning book pages,  reading the latest  best seller just got easier",Millions of books get digitized for the disabled,https://blog.archive.org/2010/07/,1002
888,scan," Want to try a search through the OverDrive titles? Borrowing Scanned Books through participating libraries – an ebook to you, anywhere in the world Three long-time Internet Archive library partners are now offering scanned books from their collections for loan through Open Library",Small Moves: Open Library Integrates Digital Lending,https://blog.archive.org/2010/06/,1006
